test,32,64,96,128,160,192,224,256
g500,0.0006988510999999999,0.00070571395,0.0007161728500000001,0.0007249133499999999,0.0006911967000000002,0.0007181344500000001,0.0007048960500000001,0.00071450105
hj2,1575175.9,1585947.6,1578054.0,1595664.5,1599535.0,1587642.7,1604124.4,1582119.2
hj8,1587192.7,1627264.8,1583063.1,1588002.5,1588918.8,1598946.9,1590062.3,1595553.7
cg,11.837,11.833000000000002,11.816999999999998,11.817,11.834,11.815999999999999,11.823999999999998,11.822999999999999
rand,549.0141000000001,558.8814,556.0677000000001,554.1112,559.719,560.9205000000001,553.9562,547.8227999999999
