test,32,64,96,128,160,192,224,256
g500,0.0005842099,0.0006134510500000001,0.0008519619000000001,0.0005848739000000001,0.0005947745000000001,0.0005930911500000001,0.0005330222,0.00053711735
hj2,1273191.4,1354492.0,1279356.9,1269747.4,1305563.1,1351464.0,1166495.4,1166377.9
hj8,1227987.3,1509955.5,1307174.8,1274367.1,1235670.6,1208669.1,1181631.1,1167749.4
cg,6.831,6.778999999999999,6.783999999999999,6.659999999999999,6.7440000000000015,6.4319999999999995,6.308,6.363000000000001
rand,432.9064,436.3822,413.4925,434.29709999999994,416.28270000000003,385.5593,385.6332,385.9911
